atomic_stat,avg_odds,bets_with_units,direction,expert_name,losses,market_type,n,net_units,odds_count,odds_sum,pushes,roi,source_id,total_stake,units_missing_count,wilson_lower,win_pct,wins
,-112.5,2,UCI,Micah Roberts,1,spread,2,-0.12,2,-225.0,0,-0.056603773584905655,sportsline,2.12,0,0.0945,0.5,1
,-114.0,2,UNCW,Micah Roberts,0,spread,2,1.87,2,-228.0,0,0.8779342723004696,sportsline,2.13,0,0.3424,1.0,2
,-107.5,2,UNM,Micah Roberts,2,spread,2,-2.0700000000000003,2,-215.0,0,-1.0,sportsline,2.0700000000000003,0,0.0,0.0,0
,-107.5,2,VCU,Micah Roberts,1,spread,2,-0.07900000000000007,2,-215.0,0,-0.038164251207729497,sportsline,2.0700000000000003,0,0.0945,0.5,1
,-114.0,2,OVER,Micah Roberts,2,team_total,2,-2.13,2,-228.0,0,-1.0,sportsline,2.13,0,0.0,0.0,0
,-127.0,2,FLA,Thomas Casale,0,moneyline,2,1.766,2,-254.0,0,0.7883928571428571,sportsline,2.24,0,0.3424,1.0,2
,-158.0,2,MARQ,Thomas Casale,0,moneyline,2,1.552,2,-316.0,0,0.633469387755102,sportsline,2.45,0,0.3424,1.0,2
,-148.0,2,MISS,Thomas Casale,0,moneyline,2,1.6179999999999999,2,-296.0,0,0.6769874476987449,sportsline,2.3899999999999997,0,0.3424,1.0,2
,-129.5,2,SJSU,Thomas Casale,0,moneyline,2,1.746,2,-259.0,0,0.772566371681416,sportsline,2.26,0,0.3424,1.0,2
,-133.5,2,UK,Thomas Casale,0,moneyline,2,1.712,2,-267.0,0,0.750877192982456,sportsline,2.2800000000000002,0,0.3424,1.0,2
,-112.5,2,GEO,Thomas Casale,0,spread,2,1.885,2,-225.0,0,0.8891509433962264,sportsline,2.12,0,0.3424,1.0,2
,-110.0,2,IND,Thomas Casale,0,spread,2,1.91,2,-220.0,0,0.9095238095238094,sportsline,2.1,0,0.3424,1.0,2
,-120.0,2,TAMU,Thomas Casale,2,spread,2,-2.18,2,-240.0,0,-1.0,sportsline,2.18,0,0.0,0.0,0
,-119.0,2,TENN,Thomas Casale,2,spread,2,-2.17,2,-238.0,0,-1.0,sportsline,2.17,0,0.0,0.0,0
,-110.5,2,XAV,Thomas Casale,1,spread,2,-0.09999999999999998,2,-221.0,0,-0.04761904761904761,sportsline,2.1,0,0.0945,0.5,1
,270.0,2,IOWA,nukethebooks,2,moneyline,2,-1.12,2,540.0,0,-1.0,juicereel_nukethebooks,1.12,0,0.0,0.0,0
