atomic_stat,avg_odds,bets_with_units,direction,losses,market_type,n,net_units,odds_count,odds_sum,pushes,rating_bucket,roi,source_id,total_stake,units_missing_count,wilson_lower,win_pct,wins
,,0,POR,1,spread,1,0.0,0,0.0,0,unrated,,covers,0.0,1,0.0,0.0,0
,-110.0,1,SAC,0,spread,1,0.955,1,-110.0,0,unrated,0.9095238095238094,covers,1.05,0,0.2065,1.0,1
,,1,UTA,0,spread,1,-1.0,0,0.0,0,unrated,-1.0,covers,1.0,0,0.2065,1.0,1
pts_ast,-115.0,1,OVER,1,player_prop,1,-1.07,1,-115.0,0,unrated,-1.0,juicereel_nukethebooks,1.07,0,0.0,0.0,0
pts_ast,-120.0,1,UNDER,1,player_prop,1,-1.09,1,-120.0,0,unrated,-1.0,juicereel_nukethebooks,1.09,0,0.0,0.0,0
pts_reb,-114.0,1,UNDER,0,player_prop,1,0.939,1,-114.0,0,unrated,0.8775700934579438,juicereel_sxebets,1.07,0,0.2065,1.0,1
,-108.0,1,ATL,1,spread,1,-1.04,1,-108.0,0,unrated,-1.0,oddstrader,1.04,0,0.0,0.0,0
,-106.0,1,BOS,0,spread,1,0.972,1,-106.0,0,unrated,0.9436893203883495,oddstrader,1.03,0,0.2065,1.0,1
,-107.0,1,CHA,0,spread,1,0.963,1,-107.0,0,unrated,0.9349514563106796,oddstrader,1.03,0,0.2065,1.0,1
,-104.0,1,MIA,1,spread,1,-1.02,1,-104.0,0,unrated,-1.0,oddstrader,1.02,0,0.0,0.0,0
,-115.0,1,OKC,1,spread,1,-1.07,1,-115.0,0,unrated,-1.0,oddstrader,1.07,0,0.0,0.0,0
,-105.0,1,PHI,1,spread,1,-1.02,1,-105.0,0,unrated,-1.0,oddstrader,1.02,0,0.0,0.0,0
,-110.0,1,HOU,1,spread,1,-1.05,1,-110.0,0,unrated,-1.0,sportscapping,1.05,0,0.0,0.0,0
,-112.0,1,IND,0,spread,1,0.946,1,-112.0,0,unrated,0.8924528301886792,sportscapping,1.06,0,0.2065,1.0,1
,-115.0,1,UNDER,0,total,1,0.93,1,-115.0,0,unrated,0.8691588785046729,sportscapping,1.07,0,0.2065,1.0,1
,,0,CHA,0,spread,1,0.0,0,0.0,0,unrated,,sportsline,0.0,1,0.2065,1.0,1
,,0,HOU,0,spread,1,0.0,0,0.0,0,unrated,,sportsline,0.0,1,0.2065,1.0,1
,,1,OKC,1,spread,1,-1.0,0,0.0,0,unrated,-1.0,sportsline,1.0,0,0.0,0.0,0
,,0,ORL,0,spread,1,0.0,0,0.0,0,unrated,,sportsline,0.0,1,0.2065,1.0,1
,-110.0,1,UTA,0,spread,1,0.955,1,-110.0,0,unrated,0.9095238095238094,sportsline,1.05,0,0.2065,1.0,1
assists,-140.0,1,OVER,0,player_prop,1,0.836,1,-140.0,0,unrated,0.7145299145299145,vegasinsider,1.17,0,0.2065,1.0,1
,-110.0,1,UNDER,1,total,1,-1.05,1,-110.0,0,unrated,-1.0,vegasinsider,1.05,0,0.0,0.0,0
