avg_odds,bets_with_units,by_market,expert_name,losses,n,net_units,odds_count,odds_sum,pushes,roi,source_id,total_stake,units_missing_count,wilson_lower,win_pct,wins
-202.4,36,"{""moneyline"": {""losses"": 9, ""n"": 23, ""net_units"": -2.189, ""wilson_lower"": 0.4079, ""win_pct"": 0.6086956521739131, ""wins"": 14}, ""spread"": {""losses"": 4, ""n"": 11, ""net_units"": 1.362, ""wilson_lower"": 0.3538, ""win_pct"": 0.6363636363636364, ""wins"": 7}, ""total"": {""losses"": 0, ""n"": 2, ""net_units"": 1.886, ""wilson_lower"": 0.3424, ""win_pct"": 1.0, ""wins"": 2}}",MyPicksWithNoResearch,13,36,1.0589999999999988,35,-7084.0,0,0.02355427046263343,bettingpros_experts,44.959999999999994,0,0.4757,0.6388888888888888,23
-69.45454545454545,33,"{""moneyline"": {""losses"": 3, ""n"": 5, ""net_units"": -1.342, ""wilson_lower"": 0.1176, ""win_pct"": 0.4, ""wins"": 2}, ""player_prop"": {""losses"": 6, ""n"": 18, ""net_units"": 5.126, ""wilson_lower"": 0.4375, ""win_pct"": 0.6666666666666666, ""wins"": 12}, ""spread"": {""losses"": 3, ""n"": 10, ""net_units"": 3.122, ""wilson_lower"": 0.3968, ""win_pct"": 0.7, ""wins"": 7}, ""total"": {""losses"": 0, ""n"": 1, ""net_units"": 0.869, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",Tim J,12,34,7.775000000000001,33,-2292.0,0,0.22700729927007302,bettingpros_experts,34.25,1,0.4791,0.6470588235294118,22
-254.03333333333333,32,"{""moneyline"": {""losses"": 3, ""n"": 8, ""net_units"": -0.498, ""wilson_lower"": 0.3057, ""win_pct"": 0.625, ""wins"": 5}, ""player_prop"": {""losses"": 4, ""n"": 19, ""net_units"": 4.49, ""wilson_lower"": 0.5667, ""win_pct"": 0.7894736842105263, ""wins"": 15}, ""spread"": {""losses"": 3, ""n"": 5, ""net_units"": -1.81, ""wilson_lower"": 0.1176, ""win_pct"": 0.4, ""wins"": 2}, ""total"": {""losses"": 0, ""n"": 1, ""net_units"": 0.749, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",TheDevil,10,33,2.9309999999999996,30,-7621.0,0,0.07143553497440895,bettingpros_experts,41.03,1,0.5266,0.696969696969697,23
-153.44827586206895,29,"{""moneyline"": {""losses"": 3, ""n"": 4, ""net_units"": -3.234, ""wilson_lower"": 0.0456, ""win_pct"": 0.25, ""wins"": 1}, ""player_prop"": {""losses"": 3, ""n"": 5, ""net_units"": -1.253, ""wilson_lower"": 0.1176, ""win_pct"": 0.4, ""wins"": 2}, ""spread"": {""losses"": 6, ""n"": 11, ""net_units"": -2.484, ""wilson_lower"": 0.2127, ""win_pct"": 0.45454545454545453, ""wins"": 5}, ""total"": {""losses"": 5, ""n"": 10, ""net_units"": -1.847, ""wilson_lower"": 0.2366, ""win_pct"": 0.5, ""wins"": 5}}",Mr. B,17,30,-8.818000000000001,29,-4450.0,0,-0.26859579652756627,bettingpros_experts,32.830000000000005,1,0.2738,0.43333333333333335,13
179.9,30,"{""moneyline"": {""losses"": 2, ""n"": 2, ""net_units"": -1.06, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}, ""player_prop"": {""losses"": 18, ""n"": 28, ""net_units"": -3.795, ""wilson_lower"": 0.165, ""win_pct"": 0.3076923076923077, ""wins"": 8}}",primetime897,20,30,-4.8549999999999995,30,5397.0,2,-0.22342383801196503,bettingpros_experts,21.729999999999997,0,0.1525,0.2857142857142857,8
-32.714285714285715,21,"{""moneyline"": {""losses"": 4, ""n"": 8, ""net_units"": -2.485, ""wilson_lower"": 0.2152, ""win_pct"": 0.5, ""wins"": 4}, ""spread"": {""losses"": 11, ""n"": 15, ""net_units"": -9.075, ""wilson_lower"": 0.109, ""win_pct"": 0.26666666666666666, ""wins"": 4}, ""total"": {""losses"": 1, ""n"": 1, ""net_units"": -0.72, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",ABXCVII,16,24,-12.280000000000001,21,-687.0,0,-0.5516621743036838,bettingpros_experts,22.259999999999998,3,0.1797,0.3333333333333333,8
-37.40909090909091,22,"{""moneyline"": {""losses"": 3, ""n"": 3, ""net_units"": -2.24, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}, ""player_prop"": {""losses"": 0, ""n"": 2, ""net_units"": 1.799, ""wilson_lower"": 0.3424, ""win_pct"": 1.0, ""wins"": 2}, ""spread"": {""losses"": 10, ""n"": 14, ""net_units"": -6.813, ""wilson_lower"": 0.1172, ""win_pct"": 0.2857142857142857, ""wins"": 4}, ""total"": {""losses"": 0, ""n"": 3, ""net_units"": 2.856, ""wilson_lower"": 0.4385, ""win_pct"": 1.0, ""wins"": 3}}",LineStepper247,13,22,-4.398000000000001,22,-823.0,0,-0.19651474530831103,bettingpros_experts,22.38,0,0.2326,0.4090909090909091,9
-84.73913043478261,23,"{""moneyline"": {""losses"": 1, ""n"": 3, ""net_units"": 1.115, ""wilson_lower"": 0.2077, ""win_pct"": 0.6666666666666666, ""wins"": 2}, ""player_prop"": {""losses"": 9, ""n"": 18, ""net_units"": -4.163, ""wilson_lower"": 0.2616, ""win_pct"": 0.47058823529411764, ""wins"": 8}, ""spread"": {""losses"": 2, ""n"": 2, ""net_units"": -1.55, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",max_sigler,12,23,-4.598000000000001,23,-1949.0,1,-0.1758990053557766,bettingpros_experts,26.140000000000004,0,0.2692,0.45454545454545453,10
-180.4,20,"{""moneyline"": {""losses"": 2, ""n"": 5, ""net_units"": -0.43, ""wilson_lower"": 0.2307, ""win_pct"": 0.6, ""wins"": 3}, ""player_prop"": {""losses"": 8, ""n"": 11, ""net_units"": -5.995, ""wilson_lower"": 0.0567, ""win_pct"": 0.2, ""wins"": 2}, ""spread"": {""losses"": 2, ""n"": 4, ""net_units"": 0.061, ""wilson_lower"": 0.15, ""win_pct"": 0.5, ""wins"": 2}}",Kev,12,20,-6.364,20,-3608.0,1,-0.29794007490636704,bettingpros_experts,21.36,0,0.1915,0.3684210526315789,7
-119.84210526315789,19,"{""moneyline"": {""losses"": 1, ""n"": 2, ""net_units"": -0.781, ""wilson_lower"": 0.0945, ""win_pct"": 0.5, ""wins"": 1}, ""player_prop"": {""losses"": 8, ""n"": 14, ""net_units"": -3.032, ""wilson_lower"": 0.2138, ""win_pct"": 0.42857142857142855, ""wins"": 6}, ""total"": {""losses"": 2, ""n"": 3, ""net_units"": -1.222, ""wilson_lower"": 0.0615, ""win_pct"": 0.3333333333333333, ""wins"": 1}}",bettor70653,11,19,-5.035000000000002,19,-2277.0,0,-0.23941987636709475,bettingpros_experts,21.029999999999998,0,0.2314,0.42105263157894735,8
16.833333333333332,18,"{""moneyline"": {""losses"": 5, ""n"": 6, ""net_units"": -3.606, ""wilson_lower"": 0.0301, ""win_pct"": 0.16666666666666666, ""wins"": 1}, ""player_prop"": {""losses"": 4, ""n"": 6, ""net_units"": -2.485, ""wilson_lower"": 0.0968, ""win_pct"": 0.3333333333333333, ""wins"": 2}, ""spread"": {""losses"": 1, ""n"": 5, ""net_units"": 2.851, ""wilson_lower"": 0.3755, ""win_pct"": 0.8, ""wins"": 4}}",bobwickoren,10,18,-2.2299999999999995,18,303.0,0,-0.12232583653318703,bettingpros_experts,18.23,0,0.2456,0.4444444444444444,8
65.0,13,"{""moneyline"": {""losses"": 1, ""n"": 1, ""net_units"": -0.62, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}, ""player_prop"": {""losses"": 5, ""n"": 16, ""net_units"": 1.133, ""wilson_lower"": 0.4171, ""win_pct"": 0.6666666666666666, ""wins"": 10}, ""total"": {""losses"": 0, ""n"": 1, ""net_units"": 0.908, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",TheDirtyDs2988,6,18,1.4210000000000012,11,715.0,1,0.11881270903010044,bettingpros_experts,11.959999999999999,5,0.413,0.6470588235294118,11
-81.6875,16,"{""moneyline"": {""losses"": 3, ""n"": 9, ""net_units"": 2.739, ""wilson_lower"": 0.3542, ""win_pct"": 0.6666666666666666, ""wins"": 6}, ""player_prop"": {""losses"": 2, ""n"": 3, ""net_units"": -1.177, ""wilson_lower"": 0.0615, ""win_pct"": 0.3333333333333333, ""wins"": 1}, ""spread"": {""losses"": 2, ""n"": 4, ""net_units"": -0.255, ""wilson_lower"": 0.15, ""win_pct"": 0.5, ""wins"": 2}}",Bob Konarski,7,16,1.3070000000000002,16,-1307.0,0,0.07826347305389221,sportsline,16.700000000000003,0,0.3318,0.5625,9
-112.2,15,"{""moneyline"": {""losses"": 1, ""n"": 2, ""net_units"": -0.221, ""wilson_lower"": 0.0945, ""win_pct"": 0.5, ""wins"": 1}, ""player_prop"": {""losses"": 1, ""n"": 1, ""net_units"": -1.07, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}, ""spread"": {""losses"": 6, ""n"": 12, ""net_units"": -0.574, ""wilson_lower"": 0.2538, ""win_pct"": 0.5, ""wins"": 6}}",Jeff Hochman,8,15,-1.864999999999999,15,-1683.0,0,-0.11766561514195577,sportsline,15.850000000000001,0,0.2481,0.4666666666666667,7
-268.3333333333333,15,"{""moneyline"": {""losses"": 0, ""n"": 2, ""net_units"": 1.465, ""wilson_lower"": 0.3424, ""win_pct"": 1.0, ""wins"": 2}, ""player_prop"": {""losses"": 2, ""n"": 13, ""net_units"": 5.521, ""wilson_lower"": 0.5776, ""win_pct"": 0.8461538461538461, ""wins"": 11}}",dylanmccaffrey,2,15,6.986,15,-4025.0,0,0.3676842105263158,bettingpros_experts,19.0,0,0.6212,0.8666666666666667,13
-59.0,13,"{""moneyline"": {""losses"": 0, ""n"": 3, ""net_units"": 1.738, ""wilson_lower"": 0.4385, ""win_pct"": 1.0, ""wins"": 3}, ""spread"": {""losses"": 2, ""n"": 8, ""net_units"": 4.056, ""wilson_lower"": 0.4093, ""win_pct"": 0.75, ""wins"": 6}, ""total"": {""losses"": 2, ""n"": 3, ""net_units"": -1.142, ""wilson_lower"": 0.0615, ""win_pct"": 0.3333333333333333, ""wins"": 1}}",henry_harper05,4,14,4.652,12,-708.0,0,0.34794315632011963,bettingpros_experts,13.370000000000003,1,0.4535,0.7142857142857143,10
-98.18181818181819,11,"{""moneyline"": {""losses"": 3, ""n"": 4, ""net_units"": -4.83, ""wilson_lower"": 0.0456, ""win_pct"": 0.25, ""wins"": 1}, ""spread"": {""losses"": 4, ""n"": 7, ""net_units"": -7.6, ""wilson_lower"": 0.1582, ""win_pct"": 0.42857142857142855, ""wins"": 3}}",OddsTrader AI,7,11,-12.430000000000001,11,-1080.0,0,-0.30258033106134374,oddstrader,41.08,0,0.1517,0.36363636363636365,4
-500.27272727272725,11,"{""player_prop"": {""losses"": 1, ""n"": 11, ""net_units"": 2.461, ""wilson_lower"": 0.6226, ""win_pct"": 0.9090909090909091, ""wins"": 10}}",xwq9tqbk8d,1,11,2.461,11,-5503.0,0,0.14022792022792022,bettingpros_experts,17.55,0,0.6226,0.9090909090909091,10
17.666666666666668,8,"{""player_prop"": {""losses"": 2, ""n"": 9, ""net_units"": 3.113, ""wilson_lower"": 0.4093, ""win_pct"": 0.75, ""wins"": 6}}",JayFish004,2,9,3.1130000000000004,6,106.0,1,0.3759661835748792,bettingpros_experts,8.280000000000001,1,0.4093,0.75,6
-89.85714285714286,7,"{""player_prop"": {""losses"": 4, ""n"": 7, ""net_units"": -1.565, ""wilson_lower"": 0.1582, ""win_pct"": 0.42857142857142855, ""wins"": 3}}",Buckets Podcast,4,7,-1.565,7,-629.0,0,-0.20701058201058198,action,7.5600000000000005,0,0.1582,0.42857142857142855,3
-111.0,7,"{""moneyline"": {""losses"": 1, ""n"": 1, ""net_units"": -1.05, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}, ""player_prop"": {""losses"": 1, ""n"": 1, ""net_units"": -1.07, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}, ""spread"": {""losses"": 2, ""n"": 5, ""net_units"": 0.761, ""wilson_lower"": 0.2307, ""win_pct"": 0.6, ""wins"": 3}}",Josh Nagel,4,7,-1.3590000000000004,7,-777.0,0,-0.18439620081411132,sportsline,7.37,0,0.1582,0.42857142857142855,3
-129.6,5,"{""player_prop"": {""losses"": 2, ""n"": 5, ""net_units"": 1.051, ""wilson_lower"": 0.2307, ""win_pct"": 0.6, ""wins"": 3}}",The Propfessor,2,5,1.0510000000000002,5,-648.0,0,0.21232323232323239,action,4.949999999999999,0,0.2307,0.6,3
-108.25,4,"{""player_prop"": {""losses"": 2, ""n"": 2, ""net_units"": -2.12, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}, ""spread"": {""losses"": 1, ""n"": 2, ""net_units"": -0.03, ""wilson_lower"": 0.0945, ""win_pct"": 0.5, ""wins"": 1}}",Eric Cohen,3,4,-2.1500000000000004,4,-433.0,0,-0.5180722891566265,sportsline,4.15,0,0.0456,0.25,1
-127.5,4,"{""moneyline"": {""losses"": 0, ""n"": 1, ""net_units"": 0.4, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}, ""player_prop"": {""losses"": 2, ""n"": 3, ""net_units"": -1.061, ""wilson_lower"": 0.0615, ""win_pct"": 0.3333333333333333, ""wins"": 1}}",andrewanto1296,2,4,-0.6609999999999999,4,-510.0,0,-0.14184549356223175,bettingpros_experts,4.66,0,0.15,0.5,2
-119.75,4,"{""player_prop"": {""losses"": 1, ""n"": 1, ""net_units"": -1.11, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}, ""total"": {""losses"": 2, ""n"": 3, ""net_units"": -1.252, ""wilson_lower"": 0.0615, ""win_pct"": 0.3333333333333333, ""wins"": 1}}",rose0086,3,4,-2.362,4,-479.0,0,-0.541743119266055,bettingpros_experts,4.36,0,0.0456,0.25,1
-14.5,2,"{""player_prop"": {""losses"": 1, ""n"": 3, ""net_units"": -0.126, ""wilson_lower"": 0.2077, ""win_pct"": 0.6666666666666666, ""wins"": 2}}",Jim Turvey,1,3,-0.126,2,-29.0,0,-0.05915492957746479,action,2.13,1,0.2077,0.6666666666666666,2
-123.66666666666667,3,"{""player_prop"": {""losses"": 2, ""n"": 2, ""net_units"": -2.24, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}, ""spread"": {""losses"": 1, ""n"": 1, ""net_units"": -1.07, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",KNW,3,3,-3.31,3,-371.0,0,-1.0,bettingpros_experts,3.31,0,0.0,0.0,0
-110.66666666666667,3,"{""spread"": {""losses"": 2, ""n"": 3, ""net_units"": -1.151, ""wilson_lower"": 0.0615, ""win_pct"": 0.3333333333333333, ""wins"": 1}}",Mike Tierney,2,3,-1.1510000000000002,3,-332.0,0,-0.364240506329114,sportsline,3.16,0,0.0615,0.3333333333333333,1
-48.0,3,"{""player_prop"": {""losses"": 0, ""n"": 3, ""net_units"": 2.808, ""wilson_lower"": 0.4385, ""win_pct"": 1.0, ""wins"": 3}}",Top Shelf Action 🥃,0,3,2.808,3,-144.0,0,0.8775,action,3.2,0,0.4385,1.0,3
-135.0,2,"{""player_prop"": {""losses"": 1, ""n"": 2, ""net_units"": -0.29, ""wilson_lower"": 0.0945, ""win_pct"": 0.5, ""wins"": 1}}",Matt DiLeo,1,2,-0.29000000000000004,2,-270.0,0,-0.12663755458515286,action,2.29,0,0.0945,0.5,1
-117.0,2,"{""player_prop"": {""losses"": 2, ""n"": 2, ""net_units"": -2.16, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Ryan Minion,2,2,-2.16,2,-234.0,0,-1.0,action,2.16,0,0.0,0.0,0
-125.0,2,"{""moneyline"": {""losses"": 1, ""n"": 1, ""net_units"": -1.1, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}, ""total"": {""losses"": 0, ""n"": 1, ""net_units"": 0.875, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",jaredconnor,1,2,-0.2250000000000001,2,-250.0,0,-0.10135135135135138,bettingpros_experts,2.22,0,0.0945,0.5,1
-118.0,1,"{""spread"": {""losses"": 0, ""n"": 1, ""net_units"": 0.0, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}, ""total"": {""losses"": 1, ""n"": 1, ""net_units"": -1.08, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",spicer2308,1,2,-1.08,1,-118.0,0,-1.0,bettingpros_experts,1.08,1,0.0945,0.5,1
-105.0,1,"{""player_prop"": {""losses"": 0, ""n"": 1, ""net_units"": 0.971, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",Alex Hinton,0,1,0.971,1,-105.0,0,0.9519607843137254,action,1.02,0,0.2065,1.0,1
-110.0,1,"{""player_prop"": {""losses"": 0, ""n"": 1, ""net_units"": 0.955, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",Collin Whitchurch,0,1,0.955,1,-110.0,0,0.9095238095238094,action,1.05,0,0.2065,1.0,1
-122.0,1,"{""player_prop"": {""losses"": 0, ""n"": 1, ""net_units"": 0.902, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",Kyle Murray,0,1,0.902,1,-122.0,0,0.82,action,1.1,0,0.2065,1.0,1
-120.0,1,"{""player_prop"": {""losses"": 0, ""n"": 1, ""net_units"": 0.908, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",Lines at Lunch,0,1,0.908,1,-120.0,0,0.8330275229357798,action,1.09,0,0.2065,1.0,1
-135.0,1,"{""player_prop"": {""losses"": 1, ""n"": 1, ""net_units"": -1.15, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Markus Markets,1,1,-1.15,1,-135.0,0,-1.0,action,1.15,0,0.0,0.0,0
112.0,1,"{""player_prop"": {""losses"": 1, ""n"": 1, ""net_units"": -0.94, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Matt Moore,1,1,-0.94,1,112.0,0,-1.0,action,0.94,0,0.0,0.0,0
268.0,1,"{""player_prop"": {""losses"": 0, ""n"": 1, ""net_units"": 1.447, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",The Degenerates,0,1,1.447,1,268.0,0,2.6796296296296296,action,0.54,0,0.2065,1.0,1
-400.0,1,"{""moneyline"": {""losses"": 0, ""n"": 1, ""net_units"": 0.4, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",andrecruzeta,0,1,0.4,1,-400.0,0,0.25,bettingpros_experts,1.6,0,0.2065,1.0,1
-115.0,1,"{""total"": {""losses"": 1, ""n"": 1, ""net_units"": -1.07, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",bettor73662,1,1,-1.07,1,-115.0,0,-1.0,bettingpros_experts,1.07,0,0.0,0.0,0
-105.0,1,"{""total"": {""losses"": 1, ""n"": 1, ""net_units"": -0.9, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",nukethebooks,1,1,-0.9,1,-105.0,0,-1.0,bettingpros,0.9,0,0.0,0.0,0
-118.0,1,"{""spread"": {""losses"": 0, ""n"": 1, ""net_units"": 0.915, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",raomichm,0,1,0.915,1,-118.0,0,0.8472222222222222,bettingpros_experts,1.08,0,0.2065,1.0,1
